Source.IP,Destination.IP,Source.Port,Destination.Port,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Flow.Bytes.s,ProtocolName
10.200.7.6,192.168.90.150,3128,2509,13,2,0,923076.923076923,HTTP
10.200.7.6,192.168.10.65,3128,60733,255,2,0,47058.8235294118,HTTP
10.200.7.6,192.168.180.35,3128,55982,129,2,0,93023.2558139535,HTTP
10.200.7.6,192.168.42.52,3128,49931,80004559,7,7,51.6970539141,HTTP_PROXY
10.200.7.6,192.168.29.33,3128,53792,1933,6,3,10294878.4273151,HTTP_PROXY
10.200.7.6,192.168.32.72,3128,52119,101541353,15,7,81.1196596918,HTTP_PROXY
10.200.7.6,192.168.32.35,3128,56122,112483716,11,8,17.3536229902,HTTP_PROXY
10.200.7.6,192.168.32.96,3128,59770,108203799,13,8,9.6577015748,HTTP_PROXY
10.200.7.6,192.168.142.36,3128,57687,109530876,17,7,10.6271404239,HTTP_PROXY
10.200.7.6,192.168.220.176,3128,61315,110054072,15,7,11.8759803817,HTTP_PROXY
10.200.7.6,192.168.130.74,3128,58725,20,2,0,600000.0,HTTP
10.200.7.6,192.168.42.83,3128,1858,1,2,0,12000000.0,HTTP
10.200.7.6,192.168.10.77,3128,50301,227,2,0,52863.436123348,HTTP
10.200.7.6,192.168.90.9,3128,55180,1,2,0,587000000.0,HTTP
10.200.7.6,192.168.180.32,3128,50916,1,2,0,1082000000.0,HTTP
10.200.7.6,192.168.72.73,3128,49529,1,3,0,18000000.0,HTTP
10.200.7.6,192.168.60.172,3128,54103,211,1,1,56872.0379146919,HTTP
10.200.7.6,192.168.42.55,3128,49598,1,2,0,12000000.0,HTTP
10.200.7.6,192.168.90.151,3128,1149,11,2,0,1090909.09090909,HTTP
10.200.7.6,192.168.180.51,3128,52386,173,2,0,69364.161849711,HTTP
10.200.7.6,192.168.10.21,3128,51092,43,3,0,3069767.44186046,HTTP
10.200.7.6,10.230.1.4,3128,1930,244,1,1,49180.3278688525,HTTP
10.200.7.6,192.168.72.230,3128,53510,302,1,1,39735.0993377483,HTTP
10.200.7.7,192.168.90.120,3128,4826,1,2,0,969000000.0,HTTP
10.200.7.7,192.168.31.9,3128,1145,302,2,0,39735.0993377483,HTTP
10.200.7.7,192.168.205.105,3128,1556,119988818,1779,1904,13962.5510770512,HTTP_PROXY
10.200.7.7,10.230.1.90,3128,54012,92286743,36,54,105.4322612729,HTTP_PROXY
10.200.7.7,192.168.72.103,3128,53179,80199634,4,6,9.7257301698,HTTP_PROXY
10.200.7.7,192.168.81.106,3128,57416,103707931,16,16,14.96510426,HTTP_PROXY
10.200.7.7,192.168.60.42,3128,50838,90208788,26,22,121.7176313243,GOOGLE
10.200.7.7,10.230.1.5,3128,59464,89993248,4,4,0.2666866741,HTTP_PROXY
10.200.7.7,10.230.1.119,3128,51522,90506365,28,20,60.3493467006,HTTP
10.200.7.7,192.168.220.180,3128,62978,309,4,0,278317.15210356,HTTP
10.200.7.7,192.168.131.43,3128,53273,60436575,37,13,378.6448851544,HTTP
10.200.7.7,192.168.72.49,3128,52116,34712932,18,13,284.5049216816,HTTP_CONNECT
10.200.7.7,192.168.72.136,3128,49464,1,2,0,320000000.0,HTTP
10.200.7.7,192.168.60.7,3128,55367,16632810,12,13,650.8822021054,GOOGLE
10.200.7.7,192.168.32.64,3128,52218,476,1,2,37815.1260504202,HTTP
10.200.7.7,192.168.32.72,3128,52185,9558,1,2,1883.2391713748,HTTP
10.200.7.7,192.168.180.32,3128,51091,72,2,0,166666.666666667,HTTP
10.200.7.7,192.168.41.41,3128,52283,249,2,0,48192.7710843373,HTTP
10.200.7.7,192.168.60.75,3128,58934,90104753,18,22,40.0644791735,GOOGLE
10.200.7.8,192.168.60.39,3128,52380,1298378,28,25,8427.4379263974,TWITTER
10.200.7.8,192.168.32.41,3128,55750,248,2,0,48387.0967741935,HTTP
10.200.7.8,10.230.1.90,3128,54181,56728089,91,67,3208.6044710584,HTTP_PROXY
10.200.7.8,192.168.180.60,3128,56355,522,2,0,22988.5057471264,HTTP_PROXY
10.200.7.8,192.168.81.34,3128,58189,1035,3,0,121739.130434783,HTTP_PROXY
10.200.7.8,10.230.1.213,3128,63865,102733703,24,16,93.2118644648,HTTP_PROXY
10.200.7.8,10.230.1.13,3128,50323,116015175,40,38,49.4245688118,HTTP_PROXY
10.200.7.8,192.168.220.175,3128,51717,108182697,26,14,22.8317472987,HTTP_PROXY
10.200.7.8,192.168.60.124,3128,53917,109225595,14,16,14.1358808803,HTTP_PROXY
10.200.7.8,192.168.32.150,3128,61706,386,2,0,31088.0829015544,HTTP
10.200.7.8,192.168.10.18,3128,49677,1,2,0,12000000.0,HTTP
10.200.7.8,192.168.180.32,3128,50721,341,3,0,1357771.26099707,HTTP
10.200.7.8,192.168.72.49,3128,51632,208317,8,7,40899.2064977894,HTTP
10.200.7.8,10.230.1.162,3128,55180,589032,75,34,247665.661627891,HTTP_PROXY
10.200.7.8,192.168.32.92,3128,55995,55,2,0,218181.818181818,HTTP
10.200.7.8,192.168.202.9,3128,49737,90081797,12,10,13.4100344379,HTTP_PROXY
10.200.7.8,192.168.130.30,3128,1034,13,2,0,923076.923076923,HTTP
10.200.7.8,192.168.60.30,3128,60781,54729966,12,8,141.0561811787,HTTP_PROXY
10.200.7.8,10.230.1.240,3128,65308,60111886,21,23,202.3892579248,HTTP_CONNECT
10.200.7.8,192.168.102.33,3128,54609,990,1,2,18181.8181818182,YOUTUBE
10.200.7.8,192.168.72.95,3128,60392,270,1,2,66666.6666666667,GOOGLE
10.200.7.8,192.168.32.108,3128,57619,294,1,2,61224.4897959184,HTTP
10.200.7.8,192.168.150.18,3128,55535,126,2,0,95238.0952380952,HTTP
10.200.7.8,192.168.10.96,3128,53247,171,2,0,70175.4385964912,HTTP
10.200.7.8,192.168.180.13,3128,53783,1,2,0,322000000.0,HTTP
10.200.7.8,192.168.32.55,3128,50146,580,2,0,20689.6551724138,HTTP
10.200.7.8,192.168.90.155,3128,4938,815,1,3,29447.8527607362,HTTP
10.200.7.8,192.168.32.72,3128,52387,12,4,0,10166666.6666667,HTTP
10.200.7.8,192.168.10.131,3128,52529,27370931,1,4,1.0960533275,HTTP
10.200.7.9,192.168.180.32,3128,50553,468404,2,0,25.6189101716,HTTP
10.200.7.9,192.168.180.69,3128,49940,61095209,2,3,0.4910368667,HTTP_PROXY
10.200.7.9,192.168.220.191,3128,50279,6339,1,2,2839.5646000947,HTTP
10.200.7.9,192.168.90.37,3128,49957,108489922,22,3,56.6504232531,HTTP_PROXY
10.200.7.9,192.168.90.9,3128,55195,59,4,0,406779.661016949,HTTP
10.200.7.9,192.168.32.96,3128,61390,52,2,0,230769.230769231,HTTP
10.200.7.9,192.168.72.49,3128,51622,592,1,1,20270.2702702703,HTTP_PROXY
10.200.7.9,192.168.72.69,3128,50028,257,1,1,46692.607003891,HTTP
10.200.7.9,192.168.32.64,3128,52228,2573,1,1,4663.8165565488,HTTP_PROXY
10.200.7.9,192.168.81.66,3128,54921,396,1,1,30303.0303030303,HTTP
10.200.7.9,192.168.81.109,3128,51225,999,1,1,12012.012012012,HTTP
10.200.7.9,10.230.1.70,3128,50100,407,2,3,149877.14987715,HTTP
10.200.7.9,192.168.32.56,3128,50637,73854820,12,2,40.0515497838,HTTP_PROXY
10.200.7.9,192.168.52.220,3128,58727,64762,3,0,787.4988419135,HTTP
10.200.7.9,192.168.180.78,3128,1689,1,2,0,12000000.0,HTTP_PROXY
10.200.7.9,192.168.32.72,3128,51996,1,2,0,12000000.0,HTTP_PROXY
10.200.7.9,192.168.81.3,3128,55028,43587,1,1,275.3114460734,HTTP_PROXY
10.230.1.161,10.200.7.4,49273,3128,8453950,8,7,597.5904754582,GOOGLE
10.230.1.4,10.200.7.6,1923,3128,89967809,3,3,0.2000715612,HTTP_PROXY
10.230.1.70,10.200.7.9,50084,3128,4767385,10,12,1635.697557466,HTTP_CONNECT
103.235.46.12,10.200.7.217,80,47658,2,3,0,125000000.0,HTTP
104.208.152.137,10.200.7.217,443,33761,7172704,13,16,2154.696471512,SKYPE
104.210.209.29,10.200.7.194,443,54795,3034022,19,15,10189.7744973504,SKYPE
104.41.208.54,10.200.7.194,443,48011,1151168,5,5,4217.4556624229,SKYPE
104.43.203.255,10.200.7.196,80,43993,11703824,1,2,33.4933266256,HTTP
104.45.226.254,10.200.7.199,443,53296,2415876,14,15,6554.1443352225,SSL
104.91.148.221,10.200.7.218,80,51006,7242297,168,83,43901.8173377866,HTTP
13.107.21.200,10.200.7.196,443,55166,40097,6,3,495847.569643614,SSL
13.107.4.52,10.200.7.196,80,44789,59838944,3,4,16.9956207783,OFFICE_365
13.77.92.139,10.200.7.217,443,33916,285728,3,3,16498.2080860119,SKYPE
131.253.61.80,10.200.7.196,443,47994,331579,5,7,25879.2022413965,SSL
131.253.61.82,10.200.7.218,443,43781,399420,15,14,55147.4638225427,SSL
138.91.243.193,10.200.7.196,443,52136,503067,7,8,14906.5631416889,SSL
151.101.0.166,10.200.7.218,443,37009,461471,10,13,12226.1203845962,SSL
151.101.128.207,10.200.7.218,443,34644,110929745,6,9,13.1254245649,SSL
151.101.130.2,10.200.7.196,80,34609,59652020,3,2,8.7842792247,HTTP
151.101.194.2,10.200.7.218,443,57215,1,2,0,62000000.0,SSL
151.101.2.49,10.200.7.194,80,51176,5792377,1,2,103.4117772376,HTTP
162.125.34.129,10.200.7.196,443,49265,105307458,6,4,34.4135170369,DROPBOX
172.16.141.247,10.200.7.5,64608,3128,586774,2,22,3476.6366607927,HTTP
172.217.29.51,10.200.7.196,80,43754,59540958,1,2,1.3268177512,GOOGLE
172.217.29.77,10.200.7.196,443,42936,6571342,55,58,8745.7021716417,GOOGLE
172.217.30.3,10.200.7.194,443,51018,74211834,12,8,22.3953500462,GOOGLE
173.194.27.172,10.200.7.195,443,57193,5642504,2101,905,1319695.47562572,GOOGLE
190.90.221.18,10.200.7.196,80,49652,59916589,1,2,3.9054292627,HTTP
190.90.221.24,10.200.7.217,80,54254,59987779,6,7,109.2555868755,HTTP
190.90.221.35,10.200.7.217,443,38342,295515,80,47,437629.223558872,SSL
190.90.221.50,10.200.7.196,443,45247,40037095,9,9,111.3217629801,SSL
191.234.72.188,10.200.7.194,443,41769,3211556,23,24,17276.3607422695,SSL
192.0.77.2,10.200.7.217,443,58013,36,5,0,4444444.44444444,SSL
192.0.77.2,10.200.7.195,443,54241,6484067,47,31,18924.542266451,SSL
192.168.10.110,10.200.7.4,58676,3128,38313,3,16,45728.6038681388,HTTP_PROXY
192.168.10.12,10.200.7.7,57313,3128,65213,6,6,8955.2696548234,HTTP_PROXY
192.168.10.12,10.200.7.6,57317,3128,119159241,5,4,4.2548105858,MSN
192.168.10.122,10.200.7.7,52206,3128,5961429,89,83,37852.6692173974,HTTP_PROXY
192.168.10.18,10.200.7.8,49701,3128,595245,13,14,13668.3214474712,GOOGLE
192.168.10.21,10.200.7.4,51086,3128,88681360,7,36,35.5880875079,HTTP_PROXY
192.168.10.40,10.200.7.6,55505,3128,10248,3,4,44301.3270882123,HTTP_PROXY
192.168.10.65,10.200.7.6,60709,3128,3259410,3,2,436.2752768139,HTTP_PROXY
192.168.10.77,10.200.7.6,50299,3128,5130,3,4,723976.608187134,HTTP_CONNECT
192.168.10.89,10.200.7.4,64243,3128,406655,5,4,1797.5925538847,HTTP_PROXY
192.168.10.9,10.200.7.8,56436,3128,1770833,9,8,734.1177852457,HTTP_PROXY
192.168.10.96,10.200.7.8,53244,3128,788130,16,23,19999.2387042747,MICROSOFT
192.168.10.98,10.200.7.4,54084,3128,201612,5,5,8883.3997976311,HTTP_PROXY
192.168.102.29,10.200.7.9,53498,3128,3826064,38,40,30056.9985238093,HTTP_PROXY
192.168.130.30,10.200.7.8,1034,3128,364957,9,16,18248.7251922829,HTTP_PROXY
192.168.130.74,10.200.7.6,58709,3128,362936,9,32,59018.6699583398,YOUTUBE
192.168.130.94,10.200.7.5,60060,3128,379354,4,4,1420.8364746385,HTTP_PROXY
192.168.131.43,10.200.7.7,53265,3128,1136020,14,19,12358.9373426524,MICROSOFT
192.168.131.43,10.200.7.6,53268,3128,10414,3,4,43595.1603610524,HTTP_PROXY
192.168.131.43,10.200.7.4,53326,3128,9941174,8,54,7390.1734342443,HTTP_PROXY
192.168.142.12,10.200.7.9,4695,3128,343543,5,4,2136.5593244514,HTTP_PROXY
192.168.142.36,10.200.7.5,57740,3128,10738669,30,41,10703.3748782088,HTTP_PROXY
192.168.142.37,10.200.7.4,60574,3128,410769,5,4,1779.5890147504,HTTP_PROXY
192.168.150.18,10.200.7.8,55535,3128,1525586,27,64,13944.8054714713,GMAIL
192.168.180.13,10.200.7.5,53749,3128,336128,4,3,2028.988956588,OFFICE_365
192.168.180.13,10.200.7.4,53757,3128,88068,4,3,7846.2097470137,OFFICE_365
192.168.180.13,10.200.7.8,53759,3128,211475,7,6,6468.8497458328,OFFICE_365
192.168.180.13,10.200.7.6,53787,3128,17972,3,4,25261.5179167594,HTTP_PROXY
192.168.180.32,10.200.7.9,50553,3128,31219034,91,656,53438.9372842222,YOUTUBE
192.168.180.32,10.200.7.4,50595,3128,2862475,9,37,4841.9636852724,HTTP_CONNECT
192.168.180.32,10.200.7.6,50618,3128,468636,6,11,9760.2403571215,HTTP_CONNECT
192.168.180.32,10.200.7.8,50721,3128,349981,12,31,12280.6666647618,HTTP_CONNECT
192.168.180.32,10.200.7.5,51010,3128,399618,6,9,4854.6361775496,HTTP_CONNECT
192.168.180.32,10.200.7.7,51082,3128,471717,14,23,21551.0570956739,HTTP_CONNECT
192.168.180.69,10.200.7.9,49942,3128,30818878,158,71,9271.0383551277,HTTP_PROXY
192.168.180.78,10.200.7.9,1672,3128,102051340,729,1128,26950.3957517853,HTTP_PROXY
192.168.180.79,10.200.7.4,50952,3128,90241205,15,17,65.3470883949,GOOGLE
192.168.180.79,10.200.7.5,50970,3128,10972287,7,7,114.7436263743,GOOGLE
192.168.202.14,10.200.7.8,1143,3128,74155,13,10,132209.561054548,GOOGLE
192.168.202.7,10.200.7.4,53204,3128,2502427,7,5,830.3938536469,HTTP_PROXY
192.168.202.9,10.200.7.8,49680,3128,1109777,14,15,27468.5815258381,HTTP_PROXY
192.168.220.109,10.200.7.5,2080,3128,229222,12,15,12965.5966704767,GOOGLE
192.168.220.11,10.200.7.5,51768,3128,400256,5,4,1823.8327470419,HTTP_PROXY
192.168.220.164,10.200.7.7,57037,3128,366941,9,8,3177.6225605751,HTTP_PROXY
192.168.220.175,10.200.7.8,52506,3128,56482,11,7,43341.2414574555,GOOGLE
192.168.220.175,10.200.7.9,52575,3128,235495,5,5,9015.0533981613,HTTP_PROXY
192.168.220.176,10.200.7.6,61462,3128,90167446,15,13,33.0496219223,GOOGLE
192.168.220.191,10.200.7.9,50263,3128,3130309,26,44,36248.17869418,HTTP_PROXY
192.168.29.33,10.200.7.6,53717,3128,36283002,15,13,129.8404139768,GMAIL
192.168.31.9,10.200.7.5,1164,3128,4006767,50,45,27267.8695816353,HTTP_PROXY
192.168.32.150,10.200.7.8,61706,3128,60691045,17,41,300.1101727611,MICROSOFT
192.168.32.26,10.200.7.4,52053,3128,10804072,10,18,758.9730982911,HTTP_CONNECT
192.168.32.35,10.200.7.6,56922,3128,104964482,3,9,0.8288518015,HTTP_PROXY
192.168.32.41,10.200.7.8,55740,3128,2297863,25,18,2766.0482805111,YOUTUBE
192.168.32.55,10.200.7.7,50109,3128,503452,25,17,9007.8100792131,GOOGLE
192.168.32.55,10.200.7.4,50115,3128,2546846,34,247,129110.279930549,GOOGLE
192.168.32.55,10.200.7.8,50144,3128,82036,6,6,7143.2054220099,HTTP_PROXY
192.168.32.56,10.200.7.9,50637,3128,87964450,8,11,74.268639206,DROPBOX
192.168.32.64,10.200.7.9,52275,3128,301410,10,12,30748.8139079659,HTTP_CONNECT
192.168.32.72,10.200.7.8,52153,3128,1736989,19,22,674.7308129182,HTTP_CONNECT
192.168.32.72,10.200.7.4,52157,3128,1428770,7,39,20467.2550515478,SKYPE
192.168.32.72,10.200.7.7,52152,3128,44737651,117,173,533.309180672,HTTP_CONNECT
192.168.32.72,10.200.7.6,52147,3128,90089626,4,5,8.5470440292,HTTP_PROXY
192.168.32.72,10.200.7.9,51996,3128,108251952,9,21,111.9979804152,HTTP_PROXY
192.168.32.72,10.200.7.5,52211,3128,90513522,15,89,74.4087717634,GOOGLE
192.168.32.77,10.200.7.4,58317,3128,110014144,9,11,64.4735280584,HTTP_CONNECT
192.168.32.92,10.200.7.8,55976,3128,10376962,49,87,22148.2934986174,HTTP_PROXY
192.168.41.41,10.200.7.7,52251,3128,608098,19,19,16799.9236965094,MICROSOFT
192.168.42.101,10.200.7.4,52010,3128,212555,3,16,23029.3335842488,HTTP_PROXY
192.168.42.133,10.200.7.5,51125,3128,119514569,4,9,14.9605191648,HTTP_PROXY
192.168.42.15,10.200.7.8,53020,3128,29889,8,34,1819097.32677574,HTTP_PROXY
192.168.42.36,10.200.7.9,60979,3128,350050,5,4,4550.77846022,HTTP_PROXY
192.168.42.5,10.200.7.6,51171,3128,104936781,3,9,0.8290706001,HTTP_PROXY
192.168.42.52,10.200.7.6,50060,3128,10462246,12,59,5058.8563870511,HTTP_CONNECT
192.168.42.52,10.200.7.5,50061,3128,75149505,18,87,345.790700817,HTTP_CONNECT
192.168.42.55,10.200.7.6,49580,3128,4137900,20,25,9358.1285192972,HTTP_PROXY
192.168.42.82,10.200.7.5,52269,3128,6281454,11,70,8313.3618426562,HTTP_PROXY
192.168.42.83,10.200.7.6,1772,3128,123557,8,6,35085.0214880581,YOUTUBE
192.168.42.98,10.200.7.4,51222,3128,104181216,10,27,150.641359379,GOOGLE
192.168.52.220,10.200.7.9,58727,3128,1244,4,2,187299.035369775,YAHOO
192.168.60.172,10.200.7.7,54010,3128,111725296,42,14,69.0264450049,HTTP_PROXY
192.168.60.172,10.200.7.6,54103,3128,248677,5,4,7423.2840190287,HTTP_PROXY
192.168.60.74,10.200.7.5,61014,3128,32075015,10,14,265.7520191339,HTTP_CONNECT
192.168.72.118,10.200.7.9,51898,3128,45539394,27,35,2524.1003426616,HTTP_PROXY
192.168.72.144,10.200.7.7,49559,3128,13700395,32,41,3593.327053709,HTTP_PROXY
192.168.72.34,10.200.7.4,49635,3128,411953,5,4,1458.90429248,HTTP_PROXY
192.168.72.45,10.200.7.4,53106,3128,413110,5,4,2853.9614146353,HTTP_PROXY
192.168.72.49,10.200.7.9,51602,3128,1695110,110,179,146297.290441328,HTTP_PROXY
192.168.72.49,10.200.7.7,51237,3128,90269463,12,12,35.9590042094,HTTP_PROXY
192.168.72.69,10.200.7.9,50013,3128,2809580,12,13,4957.3245823219,HTTP_CONNECT
192.168.72.69,10.200.7.5,49554,3128,110509255,8,8,4.6149980832,HTTP_PROXY
192.168.72.69,10.200.7.4,50038,3128,3348669,11,10,1362.6309438168,HTTP_CONNECT
192.168.72.96,10.200.7.6,53359,3128,99835541,17,18,174.7273548605,HTTP_CONNECT
192.168.81.106,10.200.7.8,58443,3128,75406408,10,0,14.1897754896,HTTP_PROXY
192.168.81.109,10.200.7.9,51224,3128,4916,5,3,541090.317331164,HTTP_PROXY
192.168.81.66,10.200.7.9,54737,3128,625937,13,24,48202.9341611057,HTTP_CONNECT
192.168.90.120,10.200.7.7,4826,3128,344425,6,10,5188.357407273,HTTP_PROXY
192.168.90.120,10.200.7.8,4913,3128,9439,10,15,1761839.17787901,HTTP_PROXY
192.168.90.130,10.200.7.5,51141,3128,827512,16,81,66477.5858235288,HTTP_PROXY
192.168.90.132,10.200.7.4,56379,3128,2983,5,6,2615152.53100905,WINDOWS_UPDATE
192.168.90.150,10.200.7.6,2509,3128,2334442,6,24,628.4156984838,GOOGLE
192.168.90.151,10.200.7.6,1030,3128,415409,5,21,23340.8520277606,HTTP_PROXY
192.168.90.155,10.200.7.8,4940,3128,148927,25,20,31894.8209525472,GOOGLE
192.168.90.9,10.200.7.9,55113,3128,4938252,8,7,1155.2670864103,HTTP_CONNECT
192.168.90.9,10.200.7.6,55180,3128,714674,8,50,42874.0936426958,MICROSOFT
192.173.28.35,10.200.7.218,80,50155,119206594,913,750,10372.0856247264,HTTP
195.190.79.241,10.200.7.194,80,37265,5039927,7,6,2974.4478441851,HTTP
199.38.164.54,10.200.7.218,443,48321,92198,8,7,66725.959348359,SSL
199.96.57.6,10.200.7.196,80,52092,13984214,11,7,949.284671988,TWITTER
204.79.197.200,10.200.7.196,443,40007,40505,4,4,302308.356992964,MS_ONE_DRIVE
216.58.202.243,10.200.7.194,443,34367,5873353,15,11,562.2001606238,GOOGLE
216.58.222.102,10.200.7.218,443,56073,1773038,10,11,1117.8553420739,GOOGLE
216.58.222.67,10.200.7.195,443,44105,7019541,9,7,215.5411586028,GOOGLE
216.58.222.70,10.200.7.199,443,59219,77,2,3,818181.818181818,GOOGLE
216.58.222.77,10.200.7.196,443,36724,62980476,22,15,108.5574519951,GOOGLE
23.0.88.218,10.200.7.194,80,43353,38375841,5,4,48.1552964533,MSN
23.2.12.111,10.200.7.218,443,49710,7075,6,3,396042.402826855,SSL
50.31.164.173,10.200.7.218,443,46276,2155009,10,9,3049.6392358454,SSL
52.70.140.205,10.200.7.218,443,40710,974852,10,13,2287.526722005,SSL
54.237.238.206,10.200.7.196,80,60746,147796,2,2,25548.7293296165,AMAZON
63.250.200.41,10.200.7.195,443,54610,3277284,5,5,861.3839996778,SSL
63.251.98.12,10.200.7.218,443,33161,113009,4,3,17007.4949782761,SSL
65.55.44.108,10.200.7.194,443,44340,1603233,13,10,29240.9150759746,MICROSOFT
68.180.134.8,10.200.7.194,443,34178,944590,7,6,785.5259954054,SSL
68.67.178.132,10.200.7.218,443,56102,10002121,8,2,441.9062716798,SSL
68.67.178.132,10.200.7.195,443,44338,278276,4,5,2547.8302117322,SSL
68.67.178.137,10.200.7.196,80,58314,317977,5,4,5302.2702899895,HTTP
68.67.178.197,10.200.7.218,443,50014,227086,12,10,58202.6192719939,SSL
72.21.91.70,10.200.7.196,443,36158,788653,82,31,342814.90084993,SSL
72.246.210.157,10.200.7.199,443,49173,63340,7,8,80723.0817808652,SSL
72.30.3.43,10.200.7.194,443,33102,2983915,7,9,2067.0830100723,YAHOO
74.113.233.38,10.200.7.196,80,41658,31,2,0,12516129.0322581,HTTP
74.119.117.72,10.200.7.218,443,46155,4021488,116,96,43656.9747317411,SSL
74.125.26.189,10.200.7.196,443,41085,113430850,5,5,2.2921453908,GOOGLE
76.13.28.196,10.200.7.195,443,53920,91562273,31,32,402.807824572,YAHOO
76.13.28.196,10.200.7.194,443,37696,115744558,14,11,75.3642344031,YAHOO
8.43.72.98,10.200.7.194,443,40095,2979284,8,9,3898.2520632474,SSL
85.114.159.93,10.200.7.218,80,36794,1,3,0,946000000.0,HTTP
85.114.159.93,10.200.7.196,443,53457,382904,4,5,12305.956584418,SSL
91.228.167.145,10.200.7.195,443,44432,860425,9,9,7312.6652526368,SSL
96.7.9.110,10.200.7.217,443,49845,60452644,16,14,196.8813804074,MICROSOFT
98.138.49.44,10.200.7.195,443,33537,828715,7,8,4414.0627356811,YAHOO
98.138.81.73,10.200.7.194,443,36751,81086361,14,14,63.5248633244,SSL
10.20.2.116,10.200.7.6,443,35950,40477783,95,160,3195.2589893572,SSL
10.20.5.5,10.200.7.199,80,55985,4569818,21,28,8721.3538919931,HTTP
10.200.1.44,10.200.7.199,80,45721,416713,351,246,879161.437248178,HTTP
10.200.7.194,200.122.238.31,48072,80,6878375,4,4,275.6465008087,HTTP
10.200.7.194,151.101.64.133,60611,443,8995314,8,4,666.2357756494,GOOGLE
10.200.7.194,216.58.222.193,54340,443,1192781,16,15,8906.07747776,GOOGLE
10.200.7.194,104.244.55.20,49882,443,70942567,10,5,91.891233651,SSL
10.200.7.194,173.194.209.189,45636,443,103298066,63,83,569.9429067723,GOOGLE
10.200.7.195,213.239.207.69,43286,80,609352,8,6,8725.6626711654,CONTENT_FLASH
10.200.7.195,173.194.209.189,42191,443,10686873,9,7,449.2427298425,GOOGLE
10.200.7.195,104.244.42.193,33900,443,90188165,13,11,18.3616109719,TWITTER
10.200.7.195,216.58.222.193,50259,443,1789092,20,15,4777.283672388,GOOGLE
10.200.7.195,131.253.61.98,55487,443,1016036,6,5,8348.1293969899,SSL
10.200.7.195,104.244.46.199,43420,443,23659487,26,39,5059.577158203,TWITTER
10.200.7.195,74.86.208.240,37924,443,16134772,8,4,152.4037649866,SSL
10.200.7.195,23.32.195.68,50365,443,39329050,9,10,499.1475766641,SSL
10.200.7.195,158.85.224.177,55095,443,63021621,120,137,3704.6809697263,WHATSAPP
10.200.7.195,184.73.197.174,46901,443,8155922,9,6,690.6637900657,SSL
10.200.7.196,192.229.163.25,60656,443,17074568,7,5,373.9479675269,TWITTER
10.200.7.196,104.20.122.36,43176,80,46083783,4,4,39.0158941596,CLOUDFLARE
10.200.7.196,151.101.64.143,34784,80,60063290,16,23,695.6661881159,HTTP
10.200.7.196,216.33.197.65,35196,443,3426855,9,6,1895.3238465007,SSL
10.200.7.196,216.58.222.234,43879,443,90758087,15,17,145.3975115187,GOOGLE
10.200.7.196,104.41.62.122,53884,443,1219459,11,8,7263.8768503082,MICROSOFT
10.200.7.196,204.69.221.33,58066,80,59628036,5,4,28.811950137,HTTP
10.200.7.196,216.58.222.196,36494,80,116943050,12,6,21.3950294609,GOOGLE
10.200.7.196,157.55.235.160,41525,443,88446842,8,6,6.1505870385,SKYPE
10.200.7.196,173.194.209.189,57117,443,104121704,16,14,27.2277526307,GOOGLE
10.200.7.196,23.32.195.68,39851,443,3559031,14,17,11541.6246725583,SSL
10.200.7.196,151.101.129.108,54443,80,115953876,7,6,40.5074859248,HTTP
10.200.7.196,138.108.7.20,53734,80,5216126,4,4,202.2573841199,HTTP
10.200.7.196,40.97.132.194,49023,443,823217,8,8,12347.8985492282,SSL
10.200.7.199,158.85.224.178,42825,443,294397,12,11,11178.7823924836,WHATSAPP
10.200.7.199,10.200.1.44,45542,80,462524,11,12,8259.0308827218,HTTP
10.200.7.199,52.204.205.224,40704,443,355356,9,7,15899.5486216639,SSL
10.200.7.199,151.101.32.84,57371,443,5674349,35,26,7790.497200648,SSL
10.200.7.199,23.32.195.68,60244,443,8192782,62,55,14842.8214005938,SSL
10.200.7.199,169.55.70.195,55903,443,495926,11,6,16427.8541556603,SSL
10.200.7.199,63.135.90.143,60847,80,60494607,5,3,15.3898016066,HTTP
10.200.7.199,54.197.248.196,58771,443,74634320,25,24,525.7500838756,SSL
10.200.7.217,104.91.162.81,39657,80,59463093,63,110,3963.0800907043,HTTP
